åé,ì˙,éû,ãCâ∑,ê‚ëŒéºìx,êÑíËì˙éÀó ,â∫å¸Ç´ëÂãCï˙éÀ,ìÏñkïó,ìåêºïó,ãCà≥,ç~êÖó ,ïóë¨,ïóå¸,ëæózçÇìx,ëæózï˚à ,ñ@ê¸ñ íºíBì˙éÀó ,êÖïΩñ ìVãÛì˙éÀó ,ñÈä‘ï˙éÀ
10,20,10,19.967334,7.740606,1.863885,1.174184,-0.466702,-1.994681,101318.558470,0.000000,2.021444,67.500000,34.626775,138.504054,2.269280,0.574415,0.332602
10,20,11,21.099136,7.774200,2.229590,1.188708,0.159454,-1.908198,101253.392231,0.000000,1.908198,90.000000,41.344425,155.225888,2.508733,0.572361,0.341486
10,20,12,22.233597,7.804818,2.391926,1.206754,0.109075,-1.999744,101224.707328,0.000000,1.999744,90.000000,44.515141,174.920146,2.508723,0.633066,0.347174
10,20,13,22.949219,8.000544,2.309198,1.232867,0.193136,-1.922646,101095.807789,0.000000,1.922646,90.000000,43.411958,195.358828,2.341006,0.700367,0.336175
10,20,14,23.390402,8.055711,1.934348,1.275916,0.307763,-2.263683,101065.468698,0.000000,2.263683,90.000000,38.305767,213.698524,1.902682,0.754955,0.302499
10,20,15,23.416381,8.322734,1.459325,1.298660,0.281107,-2.230401,101002.018942,0.000000,2.230401,90.000000,30.217492,228.692602,1.687541,0.610013,0.280307
10,20,16,22.848628,8.631856,0.879311,1.315207,0.319058,-1.896158,101028.851902,0.000000,1.896158,90.000000,20.203159,240.728847,1.326014,0.421372,0.251704
10,20,17,21.469751,9.110206,0.313254,1.313089,-0.139080,-1.316080,101059.963987,0.000000,1.316080,90.000000,9.023524,250.729950,0.723483,0.199783,0.224828
10,20,18,20.282079,9.367389,0.012809,1.299170,-0.502578,-1.437484,101112.680290,0.000000,1.520390,67.500000,-2.828402,259.577238,0.000000,0.012809,0.214098
10,20,19,19.653064,9.136409,0.000000,1.288948,-0.578663,-1.318454,101185.690243,0.000000,1.439537,67.500000,-15.016684,268.045348,0.000000,0.000000,0.211386
10,20,20,19.071407,9.083546,0.000000,1.268129,-0.749227,-1.306023,101211.833186,0.000000,1.493325,67.500000,-27.263242,276.936517,0.000000,0.000000,0.220319
10,20,21,18.540598,9.154498,0.000000,1.256400,-0.792962,-1.326534,101239.702076,0.000000,1.529011,67.500000,-39.246200,287.340473,0.000000,0.000000,0.221262
10,20,22,18.260319,9.085292,0.000000,1.252968,-0.933279,-1.222571,101225.349655,0.000000,1.524416,45.000000,-50.426960,301.119664,0.000000,0.000000,0.219023
10,20,23,17.997019,9.128934,0.000000,1.244030,-1.024914,-1.130860,101161.358680,0.000000,1.524362,45.000000,-59.653388,321.567829,0.000000,0.000000,0.222649
10,21,0,17.625079,9.328047,0.000000,1.234236,-0.966821,-1.342696,101166.980245,0.000000,1.633076,45.000000,-64.928858,243.596953,0.000000,0.000000,0.224962
10,21,1,17.367003,9.465966,0.000000,1.224723,-0.990549,-1.430322,101080.069210,0.000000,1.711814,45.000000,-63.121180,25.146966,0.000000,0.000000,0.229301
10,21,2,17.162827,9.427867,0.000000,1.216245,-1.098183,-1.372419,101040.008308,0.000000,1.746979,45.000000,-55.573960,50.372176,0.000000,0.000000,0.233697
10,21,3,16.947438,9.782489,0.000000,1.213629,-0.974680,-1.553388,101110.240959,0.000000,1.808137,67.500000,-45.097956,66.893524,0.000000,0.000000,0.232014
10,21,4,16.761529,9.675434,0.000000,1.213735,-1.017228,-1.519186,101035.522051,0.000000,1.793515,45.000000,-33.391938,78.602813,0.000000,0.000000,0.228206
10,21,5,16.726606,9.473569,0.000000,1.211652,-1.297526,-1.427193,101087.215414,0.000000,1.926667,45.000000,-21.217772,88.034901,0.000000,0.000000,0.229594
10,21,6,16.441329,9.496910,0.000000,1.208517,-1.330306,-1.571838,101082.680400,0.000000,2.052126,45.000000,-8.968670,96.580156,0.000000,0.000000,0.227064
10,21,7,16.733847,9.471821,0.092522,1.211364,-1.204582,-1.611962,101036.946100,0.000000,1.991597,45.000000,3.072425,105.136349,0.086122,0.087906,0.230026
10,21,8,18.175874,9.207259,0.518307,1.225765,-1.047930,-1.963162,101017.813201,0.000000,2.214750,67.500000,14.609888,114.463515,0.691311,0.343933,0.244521
10,21,9,18.916332,8.972325,0.938858,1.242022,-0.800902,-2.575430,101118.356887,0.000000,2.685879,67.500000,25.241117,125.374182,0.579647,0.691680,0.243269
10,21,10,20.391926,8.704847,1.576800,1.259302,0.077098,-2.375360,101034.980763,0.000000,2.375360,90.000000,34.350898,138.786109,1.391543,0.791609,0.256234
10,21,11,21.866310,8.661304,1.842295,1.293397,0.415911,-2.443340,100981.131901,0.000000,2.443340,90.000000,41.023631,155.443555,1.264388,1.012388,0.252818
10,21,12,22.588922,8.820875,1.810383,1.346809,0.532102,-2.704078,100924.886175,0.000000,2.704078,90.000000,44.161696,175.015948,0.832831,1.230162,0.214610
10,21,13,22.374408,9.465807,1.410767,1.379424,0.573026,-3.110361,100782.567192,0.000000,3.110361,90.000000,43.053670,195.308796,0.343311,1.176394,0.177470
10,21,14,22.267897,10.198305,1.355313,1.378874,0.469688,-2.724272,100775.842981,0.000000,2.724272,90.000000,37.968171,213.537897,0.482907,1.058217,0.175777
10,21,15,21.639973,10.498591,0.815755,1.393212,0.523511,-2.455285,100827.004276,0.000000,2.468726,112.500000,29.910532,228.473188,0.110589,0.760611,0.148263
10,21,16,21.013579,10.747509,0.449760,1.390748,0.155083,-1.728774,100746.710367,0.000000,1.728774,90.000000,19.924871,240.483465,0.020349,0.442826,0.137666
10,21,17,20.333676,10.795999,0.182978,1.372449,-0.716105,-1.240599,100700.185372,0.000000,1.420205,67.500000,8.767336,250.471675,0.000000,0.182978,0.141884
10,21,18,20.017298,10.498340,0.008302,1.372812,-0.899550,-2.051163,100682.267092,0.000000,2.239270,67.500000,-3.070127,259.307777,0.000000,0.008302,0.135002
10,21,19,19.745452,10.093478,0.000000,1.366519,-0.688581,-2.325675,100582.792543,0.000000,2.412152,67.500000,-15.251965,267.760575,0.000000,0.000000,0.135710
10,21,20,19.508237,10.063709,0.000000,1.352486,-0.764320,-2.648413,100595.973196,0.000000,2.739307,67.500000,-27.501148,276.629383,0.000000,0.000000,0.144882
10,21,21,19.416458,10.017331,0.000000,1.359036,-0.885786,-2.743223,100589.427862,0.102378,2.873384,67.500000,-39.498315,287.004752,0.000000,0.000000,0.136455
10,21,22,19.053051,10.596059,0.000000,1.374848,-0.965941,-2.870818,100495.761621,0.370906,3.021939,67.500000,-50.709004,300.764591,0.000000,0.000000,0.113226
10,21,23,18.590888,11.220150,0.000000,1.415546,-1.183122,-2.450209,100376.748484,5.631914,2.716459,67.500000,-59.981146,321.275686,0.000000,0.000000,0.063136
10,22,0,18.127045,11.013148,0.000000,1.428817,-1.376619,-2.632340,100218.479922,2.809289,2.958774,67.500000,-65.283629,243.591466,0.000000,0.000000,0.040483
10,22,1,18.550551,11.403525,0.000000,1.427079,-1.221072,-2.833964,100292.815446,1.548515,3.085525,67.500000,-63.437520,25.505578,0.000000,0.000000,0.050786
10,22,2,18.583789,11.711734,0.000000,1.441977,-1.226519,-2.125209,100225.540368,6.094200,2.432806,67.500000,-55.820642,50.832235,0.000000,0.000000,0.036561
10,22,3,18.523475,11.493383,0.000000,1.444141,-0.887323,-2.063536,100110.205813,6.188977,2.246023,67.500000,-45.295947,67.318808,0.000000,0.000000,0.033175
10,22,4,18.143616,11.743197,0.000000,1.439827,-0.280865,-0.781557,100150.608211,9.074266,0.829547,67.500000,-33.564886,78.980419,0.000000,0.000000,0.029808
10,22,5,18.437675,11.941147,0.000000,1.429313,-1.209771,-1.252560,100037.225395,2.732175,1.741131,45.000000,-21.381986,88.377782,0.000000,0.000000,0.046265
10,22,6,19.133867,12.401510,0.000000,1.406294,-0.591914,-2.391189,99962.577603,2.436791,2.435686,67.500000,-9.135872,96.901911,0.000000,0.000000,0.083427
10,22,7,19.531255,12.854000,0.027699,1.407380,-0.206014,-1.752951,100040.194204,0.755670,1.752951,90.000000,2.892413,105.447286,0.000000,0.027699,0.090460
10,22,8,19.701320,13.132728,0.224917,1.424359,-0.383016,-0.714190,100043.690011,1.132273,0.806399,67.500000,14.407509,114.769483,0.000000,0.224917,0.076965
10,22,9,20.794687,13.363437,0.539889,1.372394,0.151763,-1.309092,100003.750087,0.000000,1.309092,90.000000,25.006471,125.673435,0.028623,0.527789,0.151476
10,22,10,21.660831,13.675525,0.840334,1.408808,0.455648,-1.018377,99915.797551,0.000000,1.115226,112.500000,34.075033,139.061825,0.109384,0.779049,0.133103
10,22,11,22.447851,13.895869,0.709395,1.456672,0.701311,-0.665974,99859.641249,0.000000,0.966816,135.000000,40.703894,155.654556,0.071003,0.663090,0.101770
10,22,12,23.896081,13.127633,1.058979,1.455047,1.340794,-1.083060,99910.858226,0.000000,1.713924,135.000000,43.810521,175.106572,0.083660,1.001063,0.134161
10,22,13,24.744036,12.867117,1.253156,1.477654,1.921816,-0.522021,99864.609746,0.000000,1.975295,157.500000,42.698453,195.256437,0.189003,1.124986,0.129779
10,22,14,24.255104,13.180382,0.706175,1.530743,1.015218,-0.164937,99836.908520,0.011485,1.015218,180.000000,37.633901,213.377113,0.018031,0.695166,0.066162
10,22,15,24.000997,13.612321,0.468671,1.530776,1.240327,0.417597,99882.309600,0.580200,1.305720,202.500000,29.606939,228.254471,0.000000,0.468671,0.060679
10,22,16,22.573401,13.921247,0.259572,1.507018,1.172176,0.650102,99854.308375,0.818980,1.331733,202.500000,19.650021,240.238900,0.000000,0.259572,0.054074
10,22,17,21.554289,13.993653,0.094832,1.482236,0.602191,-0.374811,99820.821158,0.434940,0.699786,157.500000,8.514737,250.214068,0.000000,0.094832,0.057447
10,22,18,20.808438,14.324351,0.003357,1.483359,0.815395,1.172954,99925.689226,0.025594,1.405976,225.000000,-3.308045,259.038715,0.000000,0.003357,0.040796
10,22,19,20.384296,14.113565,0.000000,1.504090,-0.345250,0.127350,99847.621465,16.260461,0.367705,337.500000,-15.483164,267.475797,0.000000,0.000000,0.011288
10,22,20,20.360162,13.909976,0.000000,1.472899,-0.598811,-1.007929,99821.975295,1.982880,1.160360,67.500000,-27.734652,276.321566,0.000000,0.000000,0.041981
10,22,21,19.630857,13.470958,0.000000,1.421893,-0.904589,-0.433343,99851.897029,1.062017,1.001565,22.500000,-39.745712,286.667064,0.000000,0.000000,0.077986
10,22,22,19.417303,13.237936,0.000000,1.354162,-0.500900,-1.114669,99911.139528,0.000000,1.221506,67.500000,-50.986195,300.405041,0.000000,0.000000,0.141346
10,22,23,19.468995,13.299431,0.000000,1.335293,-0.781083,-1.426063,99842.703208,0.000000,1.616418,67.500000,-60.304605,320.975690,0.000000,0.000000,0.161272
10,23,0,18.952426,13.118987,0.000000,1.393635,-0.500890,-0.451226,100008.824751,0.268413,0.673248,45.000000,-65.635327,243.579966,0.000000,0.000000,0.092390
10,23,1,19.115214,12.843691,0.000000,1.421352,0.184176,-1.335583,99966.923515,0.475399,1.335583,90.000000,-63.751428,25.863979,0.000000,0.000000,0.067989
10,23,2,18.264621,12.394798,0.000000,1.382135,-0.392763,0.062264,99908.265181,1.256314,0.392763,360.000000,-56.065382,51.291254,0.000000,0.000000,0.089944
10,23,3,17.845375,11.659785,0.000000,1.336083,-0.779432,-0.625919,100018.376742,0.000000,0.993734,45.000000,-45.492818,67.741580,0.000000,0.000000,0.127542
10,23,4,17.623312,11.536416,0.000000,1.323180,-1.030312,-0.047680,99988.299409,0.000000,1.030312,0.000000,-33.737455,79.354956,0.000000,0.000000,0.135983
10,23,5,17.242777,11.269478,0.000000,1.275405,-0.926599,-0.465646,99955.017389,0.000000,1.034261,22.500000,-21.546366,88.717352,0.000000,0.000000,0.176134
10,23,6,17.208790,11.202706,0.000000,1.252442,-1.249784,0.401159,100021.294211,0.000000,1.308167,337.500000,-9.303610,97.220109,0.000000,0.000000,0.198418
10,23,7,17.590308,11.082404,0.086469,1.258500,-1.110813,0.414414,100110.591301,0.000000,1.184847,337.500000,2.711658,105.754277,0.039391,0.084606,0.200001
10,23,8,18.797037,11.243788,0.474428,1.262844,-0.164818,0.413592,100141.279189,0.000000,0.445182,292.500000,14.204372,115.070888,0.491984,0.353704,0.220022
10,23,9,20.449258,11.138377,0.812098,1.293254,0.352645,0.767561,100186.278423,0.000000,0.844085,247.500000,24.771313,125.967252,0.375583,0.654730,0.223465
10,23,10,21.734925,11.008498,1.346635,1.301153,0.281528,1.293277,100168.009819,0.000000,1.302568,247.500000,33.799282,139.331150,0.692674,0.961310,0.242309
10,23,11,22.735346,10.584101,1.686857,1.319665,0.153525,1.651066,100153.762613,0.000000,1.651066,270.000000,40.385332,155.858893,0.833910,1.146546,0.244848
10,23,12,23.418046,10.398689,1.697997,1.357638,-0.701510,1.434639,100097.574999,0.000000,1.593890,292.500000,43.461733,175.192037,0.610757,1.277876,0.221365
10,23,13,23.680302,10.352697,1.447519,1.408672,-1.036166,1.738956,100103.320437,0.000000,2.003109,292.500000,42.346425,195.201736,0.405539,1.174343,0.175924
10,23,14,23.424798,10.175503,1.022777,1.441264,-1.802037,1.296715,100118.534686,0.006665,2.191149,315.000000,37.303077,213.216142,0.197895,0.902846,0.137883
10,23,15,23.091044,10.213080,0.701456,1.399423,-2.571836,1.316220,100174.018848,0.000840,2.879762,337.500000,29.306840,228.036437,0.040238,0.681760,0.172627
10,23,16,21.391856,10.624144,0.433931,1.356708,-2.596144,1.401325,100199.299723,0.000000,2.934788,337.500000,19.378733,239.995164,0.009322,0.430838,0.179583
10,23,17,20.471553,10.516372,0.151731,1.326716,-1.639156,0.562869,100222.584880,0.000000,1.729784,337.500000,8.265843,249.957160,0.000000,0.151731,0.190465
10,23,18,19.393993,10.929334,0.007013,1.303581,-0.534451,0.241840,100312.647268,0.000000,0.586316,337.500000,-3.542043,258.770101,0.000000,0.007013,0.191451
10,23,19,18.723854,10.717818,0.000000,1.273593,-0.589926,-0.023483,100318.648846,0.000000,0.589926,0.000000,-15.710167,267.191083,0.000000,0.000000,0.207787
10,23,20,18.010729,10.360732,0.000000,1.221289,-0.814026,-0.038527,100343.949200,0.000000,0.814026,0.000000,-27.963638,276.013156,0.000000,0.000000,0.245666
10,23,21,17.421021,10.196047,0.000000,1.195429,-0.873286,0.110293,100362.781572,0.000000,0.873286,360.000000,-39.988266,286.327510,0.000000,0.000000,0.259677
10,23,22,16.774640,10.034093,0.000000,1.206629,-0.615014,0.418080,100405.140324,0.000000,0.730508,315.000000,-51.258391,300.041082,0.000000,0.000000,0.235573
10,23,23,16.290288,10.113105,0.000000,1.224402,-0.225200,0.284658,100390.168046,0.000000,0.360523,315.000000,-60.623605,320.667713,0.000000,0.000000,0.208187
10,24,0,15.782135,10.251516,0.000000,1.191744,-0.288785,0.449401,100373.533191,0.000000,0.525706,292.500000,-65.983831,243.562117,0.000000,0.000000,0.230811
10,24,1,15.412334,10.085185,0.000000,1.169226,-0.496914,0.367074,100365.053266,0.000000,0.610932,315.000000,-64.062850,26.221895,0.000000,0.000000,0.246059
10,24,2,14.961047,9.897925,0.000000,1.183394,-0.523960,0.301149,100356.468178,0.000000,0.599321,337.500000,-56.308171,51.748975,0.000000,0.000000,0.223059
10,24,3,14.536820,9.798591,0.000000,1.194488,-0.124768,-0.009180,100429.015429,0.000000,0.124768,0.000000,-45.688582,68.161637,0.000000,0.000000,0.203699
10,24,4,14.409132,9.678885,0.000000,1.195015,-0.406792,0.113399,100398.827847,0.000000,0.419223,337.500000,-33.909654,79.726264,0.000000,0.000000,0.200692
10,24,5,14.523194,9.617989,0.000000,1.185387,-0.757903,-0.059392,100422.306170,0.000000,0.757903,0.000000,-21.710915,89.053476,0.000000,0.000000,0.212536
10,24,6,14.163433,9.417008,0.000000,1.149223,-0.364896,-0.497956,100410.953268,0.000000,0.610129,45.000000,-9.471873,97.534629,0.000000,0.000000,0.241720
10,24,7,14.599492,9.690325,0.079110,1.124246,-0.360136,-0.507258,100417.857399,0.000000,0.613340,45.000000,2.530193,106.057210,0.000000,0.079110,0.275160
10,24,8,17.059809,10.206350,0.509254,1.158175,-0.281669,-0.062875,100418.715537,0.000000,0.284289,22.500000,14.000532,115.367628,0.381841,0.416875,0.289710
10,24,9,18.903383,9.988018,0.991137,1.197627,-0.307842,-0.230307,100416.302132,0.000000,0.380529,45.000000,24.535722,126.255544,0.793588,0.661591,0.287401
10,24,10,20.410984,9.487795,1.575342,1.223814,0.127075,-0.277132,100394.645111,0.000000,0.304666,112.500000,33.523748,139.594036,1.506796,0.743165,0.292115
10,24,11,21.528862,9.289168,1.861940,1.239912,0.877371,-0.447344,100301.418096,0.000000,0.981777,157.500000,40.068061,156.056570,1.350489,0.992634,0.299240
10,24,12,22.117542,9.075106,1.770436,1.269062,0.812010,-0.141477,100211.870776,0.000000,0.812010,180.000000,43.115449,175.272365,0.736012,1.267393,0.282426
10,24,13,22.777613,8.974580,1.707874,1.299556,1.139307,0.414922,100162.075592,0.000000,1.211366,202.500000,41.997700,195.144683,0.755489,1.202376,0.265852
10,24,14,23.169801,8.955150,1.575306,1.322398,1.369008,0.933979,100108.365934,0.000000,1.628458,225.000000,36.975820,213.054956,0.988433,0.980786,0.251325
10,24,15,23.230542,8.587945,1.041990,1.327127,0.941656,1.288627,100149.298648,0.000000,1.577048,225.000000,29.010357,227.819074,0.518410,0.790578,0.247886
10,24,16,22.794757,9.034944,0.829105,1.294745,0.606447,0.860495,100132.617447,0.000000,1.037285,225.000000,19.111127,239.752269,1.194095,0.438157,0.271025
10,24,17,21.523428,9.605603,0.267355,1.311788,0.493575,0.762092,100088.375488,0.000000,0.892965,247.500000,8.020771,249.700986,0.640435,0.177994,0.227251
10,24,18,20.629840,9.893391,0.006746,1.323797,-0.159461,1.090220,100162.236351,0.000000,1.090220,270.000000,-3.772008,258.501991,0.000000,0.006746,0.196658
10,24,19,19.791880,10.066684,0.000000,1.302117,-0.139153,1.130875,100203.412547,0.000000,1.130875,270.000000,-15.932865,266.906507,0.000000,0.000000,0.201065
10,24,20,19.012177,10.296316,0.000000,1.283698,-0.182961,0.839064,100195.234398,0.000000,0.845210,292.500000,-28.187997,275.704245,0.000000,0.000000,0.203544
10,24,21,18.724368,10.475236,0.000000,1.308014,-0.252880,0.668964,100272.335483,0.000000,0.714815,292.500000,-40.225858,285.986199,0.000000,0.000000,0.173376
10,24,22,18.357673,10.444359,0.000000,1.332245,0.274193,0.552876,100224.937619,0.000000,0.615720,247.500000,-51.525452,299.672795,0.000000,0.000000,0.141714
10,24,23,17.920459,10.452592,0.000000,1.289631,0.536370,0.352352,100159.881198,0.000000,0.630380,202.500000,-60.937991,320.351638,0.000000,0.000000,0.175505
10,25,0,17.257775,10.441860,0.000000,1.241558,0.023925,0.580299,100126.647641,0.000000,0.580299,270.000000,-66.329024,243.537574,0.000000,0.000000,0.210281
10,25,1,16.944076,10.261095,0.000000,1.226348,-0.354178,0.820412,100128.651390,0.000000,0.893500,292.500000,-64.371730,26.579045,0.000000,0.000000,0.219228
10,25,2,16.438504,10.274085,0.000000,1.224591,0.124396,0.561327,100116.744086,0.000000,0.566203,247.500000,-56.549002,52.205140,0.000000,0.000000,0.210934
10,25,3,16.756266,10.279555,0.000000,1.250492,0.206521,0.759727,100151.606901,0.000000,0.780928,247.500000,-45.883248,68.578777,0.000000,0.000000,0.191345
10,25,4,16.497848,10.426910,0.000000,1.256840,0.478406,0.419813,100063.925178,0.000000,0.635137,225.000000,-34.081493,80.094186,0.000000,0.000000,0.179862
10,25,5,16.442661,10.525039,0.000000,1.234394,0.557096,0.701803,100070.845315,0.000000,0.890175,225.000000,-21.875633,89.386021,0.000000,0.000000,0.201214
10,25,6,15.734575,10.465618,0.000000,1.234046,0.114643,0.699646,100164.711019,0.000000,0.699646,270.000000,-9.640645,97.845350,0.000000,0.000000,0.187572
10,25,7,16.010348,10.559267,0.038587,1.242247,0.310131,0.865035,100167.288024,0.000000,0.917870,247.500000,2.348050,106.355971,0.000000,0.038587,0.184807
10,25,8,16.793841,10.707070,0.236798,1.283287,0.728066,0.670589,100167.153682,0.000000,0.988998,225.000000,13.796043,115.659599,0.000000,0.236798,0.159297
10,25,9,17.384540,10.598647,0.312348,1.355943,0.430002,0.782553,100276.970718,0.003187,0.887539,247.500000,24.299780,126.538230,0.000000,0.312348,0.098432
10,25,10,18.133879,10.054915,0.266804,1.375474,0.202025,1.177442,100277.849174,0.013331,1.177442,270.000000,33.248536,139.850440,0.000000,0.266804,0.093964
10,25,11,18.904418,9.302877,0.542301,1.346397,-0.793897,1.896837,100223.304617,0.000000,2.056260,292.500000,39.752200,156.247593,0.000000,0.542301,0.138652
10,25,12,19.001485,8.955294,0.632692,1.340463,-1.548824,1.664413,100248.011658,0.000000,2.272101,315.000000,42.771786,175.347578,0.002368,0.631083,0.146561
10,25,13,18.932686,7.874425,0.936064,1.299657,-2.350494,2.305845,100237.528144,0.000000,3.292529,315.000000,41.652395,195.085270,0.026851,0.918219,0.185967
10,25,14,18.880054,7.709365,0.995803,1.279119,-2.342927,2.323951,100237.175162,0.000000,3.299981,315.000000,36.652250,212.893530,0.056928,0.961819,0.205434
10,25,15,18.983954,7.335219,0.929350,1.259207,-2.807259,2.423804,100279.941419,0.000000,3.698920,315.000000,28.717612,227.602373,0.303924,0.783317,0.227460
10,25,16,17.934140,7.256176,0.640786,1.227204,-2.787000,1.700424,100318.571155,0.000000,3.225576,337.500000,18.847323,239.510231,0.342336,0.530195,0.238208
10,25,17,16.449720,7.075580,0.192470,1.206014,-3.206952,1.442334,100384.893578,0.000000,3.514794,337.500000,7.779636,249.445585,0.079528,0.181704,0.229734
10,25,18,15.501645,6.949116,0.004624,1.194438,-2.383031,1.298273,100496.218248,0.000000,2.698461,337.500000,-3.997830,258.234441,0.000000,0.004624,0.222601
10,25,19,15.127524,6.823165,0.000000,1.199112,-2.369695,1.057916,100517.369041,0.000000,2.594160,337.500000,-16.151152,266.622145,0.000000,0.000000,0.210595
10,25,20,14.758475,6.515619,0.000000,1.189010,-2.636065,0.945769,100573.939678,0.000000,2.797337,337.500000,-28.407620,275.394932,0.000000,0.000000,0.213491
10,25,21,14.279205,6.522327,0.000000,1.169808,-1.875509,1.077314,100649.538319,0.000000,2.145014,337.500000,-40.458372,285.643249,0.000000,0.000000,0.223378
10,25,22,13.840856,6.404001,0.000000,1.152576,-1.328405,1.131053,100669.703864,0.000000,1.739099,315.000000,-51.787241,299.300274,0.000000,0.000000,0.232131
10,25,23,13.345724,6.233949,0.000000,1.083712,-1.273399,1.131881,100668.888098,0.000000,1.700789,315.000000,-61.247603,320.027361,0.000000,0.000000,0.291464
10,26,0,12.192519,6.330444,0.000000,1.034159,-1.317901,1.229107,100697.689558,0.000000,1.801007,315.000000,-66.670787,243.505987,0.000000,0.000000,0.319009
10,26,1,11.959553,6.049844,0.000000,1.037503,-1.491383,0.948343,100728.816186,0.000000,1.740773,337.500000,-64.678019,26.935135,0.000000,0.000000,0.311251
10,26,2,11.713164,6.123705,0.000000,1.046333,-1.229007,0.956591,100666.615808,0.000000,1.545451,315.000000,-56.787869,52.659484,0.000000,0.000000,0.297765
10,26,3,11.154292,5.961485,0.000000,1.073540,-0.869287,0.995181,100731.903243,0.000000,1.318378,315.000000,-46.076829,68.992796,0.000000,0.000000,0.260041
10,26,4,11.106832,5.831376,0.000000,1.061651,-1.095035,0.929834,100741.985560,0.000000,1.431798,315.000000,-34.252982,80.458562,0.000000,0.000000,0.271039
10,26,5,10.741374,5.658874,0.000000,1.035888,-0.978106,0.829189,100764.095731,0.000000,1.277951,315.000000,-22.040517,89.714852,0.000000,0.000000,0.289962
10,26,6,10.422376,5.819889,0.000000,1.066061,-0.877772,1.059042,100876.430237,0.000000,1.369534,315.000000,-9.809911,98.152152,0.000000,0.000000,0.253839
10,26,7,10.564571,5.880327,0.076933,1.051310,-0.802638,0.802739,100875.475841,0.000000,1.135173,315.000000,2.165266,106.650450,0.000000,0.076933,0.271240
10,26,8,12.709212,5.842675,0.608098,1.031241,-1.563295,0.350637,100900.658468,0.000000,1.578479,337.500000,13.590964,115.946701,1.550406,0.243769,0.331754
10,26,9,14.183083,5.305198,1.134132,1.074275,-2.460789,0.369669,101001.183702,0.000000,2.460789,360.000000,24.063569,126.815229,1.518360,0.515021,0.317048
10,26,10,15.143481,4.788937,1.767232,1.099966,-3.805940,0.616428,100957.826104,0.000000,3.805940,360.000000,32.973752,140.100320,2.225850,0.555803,0.310053
10,26,11,15.694827,4.447744,2.269294,1.071634,-4.231959,0.629050,100953.786824,0.000000,4.231959,360.000000,39.437867,156.431970,2.761157,0.515294,0.349202
10,26,12,16.239411,4.493975,2.542182,1.051048,-3.935148,0.769614,100860.516105,0.000000,3.935148,360.000000,42.430863,175.417700,3.215252,0.372851,0.380534
10,26,13,16.410757,4.740649,2.384087,1.075617,-3.959172,1.036896,100926.865324,0.000000,4.054601,337.500000,41.310625,195.023490,2.955273,0.433190,0.359358
10,26,14,16.247737,4.838117,2.054597,1.093553,-3.966983,0.657910,100871.485820,0.000000,3.966983,360.000000,36.332486,212.731844,2.612572,0.506726,0.338193
10,26,15,15.769249,4.924434,1.461144,1.073863,-3.634268,0.328474,100922.830965,0.000000,3.634268,360.000000,28.428726,227.386329,1.966820,0.524809,0.348438
10,26,16,15.231190,5.130751,0.959534,1.043939,-3.095119,0.137140,100960.680029,0.000000,3.095119,360.000000,18.587439,239.269067,2.216615,0.252985,0.367796
10,26,17,14.056125,5.290409,0.310519,1.021729,-1.860665,0.010448,100987.449356,0.000000,1.860665,360.000000,7.542552,249.190995,1.315110,0.137895,0.367137
10,26,18,12.951419,5.613408,0.005858,1.024200,-0.994631,-0.042563,101099.528621,0.000000,0.994631,0.000000,-4.219401,257.967512,0.000000,0.005858,0.343420
10,26,19,12.047445,5.826919,0.000000,1.017215,-0.949872,-0.091137,101181.993739,0.000000,0.949872,0.000000,-16.364923,266.338077,0.000000,0.000000,0.333203
10,26,20,11.432473,5.793726,0.000000,0.991382,-1.023511,-0.328003,101158.972438,0.000000,1.071122,22.500000,-28.622403,275.085321,0.000000,0.000000,0.347426
10,26,21,10.407142,5.685717,0.000000,0.976608,-0.606606,-0.129859,101218.289921,0.000000,0.610126,22.500000,-40.685695,285.298783,0.000000,0.000000,0.343009
10,26,22,9.627157,5.614896,0.000000,0.962506,-0.407447,-0.069570,101240.418738,0.000000,0.407447,0.000000,-52.043623,298.923628,0.000000,0.000000,0.342652
10,26,23,9.387941,5.648361,0.000000,0.955181,-0.642506,-0.288369,101204.731710,0.000000,0.703952,22.500000,-61.552286,319.694791,0.000000,0.000000,0.345565
10,27,0,8.671934,5.650421,0.000000,0.949156,-0.533666,-0.090672,101320.002871,0.000000,0.533666,0.000000,-67.008998,243.466998,0.000000,0.000000,0.338455
10,27,1,8.515585,5.750031,0.000000,0.944268,-0.134637,-0.527331,101252.013152,0.000000,0.538714,67.500000,-64.981665,27.289859,0.000000,0.000000,0.340488
10,27,2,8.555411,5.763901,0.000000,0.944544,-1.107890,-0.253685,101268.322164,0.000000,1.120638,22.500000,-57.024767,53.111737,0.000000,0.000000,0.340939
10,27,3,8.696746,5.475166,0.000000,0.943155,-1.252038,-0.275974,101328.916776,0.000000,1.262343,22.500000,-46.269334,69.403489,0.000000,0.000000,0.344910
10,27,4,9.020110,5.249417,0.000000,0.941193,-1.469012,-0.629778,101299.107215,0.000000,1.598196,22.500000,-34.424129,80.819234,0.000000,0.000000,0.352793
10,27,5,9.838691,5.264862,0.000000,0.946722,-2.012332,-0.627891,101315.714028,0.000000,2.099436,22.500000,-22.205565,90.039838,0.000000,0.000000,0.362345
